photo_id,airline,aircraft_model,aircraft_variant,aircraft_family,aircraft_manufacturer,registration,msn,location,date,photographer,image_filename,caption
8011793,Aeroflot,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,VP-BTL,5881,Frankfurt am Main (Rhein-Main AB) (FRA / EDDF / FRF),"April 28, 2015",Claus Witte,8011793.jpg,"This Airbus A321 wore the special ""Manchester United"" livery, celebrating Aeroflot’s partnership with the famous Premier League club. Featuring bold club titles and colours, the scheme turned a regular short- to medium-haul workhorse into a real eye-catcher on European routes."
8094757,Aeroflot,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,VP-BTR,5913,Moscow - Sheremetyevo (SVO / UUEE),"June 7, 2021",Gennady Misko,8094757.jpg,"""S. Diaghilev"". It's now RA-73164."
8081559,Aeroflot,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,RA-73728,7878,Almaty (Alma Ata) (ALA / UAAA),"April 7, 2026",BizavMen,8081559.jpg,
8074889,Aeroflot,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,VP-BQX,2957,Barcelona (- El Prat) (BCN / LEBL),"April 18, 2009",Javier Gonzalez - Iberian Spotters,8074889.jpg,
8049831,Aeroflot,Airbus A321-251NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,RA-73703,10193,Phuket (HKT / VTSP),"January 11, 2026",Jack Li,8049831.jpg,
8099569,Aeroflot,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,RA-73161,8205,Novosibirsk - Tolmachevo (OVB / UNNT),"May 3, 2026",Andrey Tchursin,8099569.jpg,
8086329,Aeroflot,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,RA-73729,7934,Novosibirsk - Tolmachevo (OVB / UNNT),"April 17, 2026",Andrey Tchursin,8086329.jpg,AFL1306 Moscow (SVO / UUEE) - Novosibirsk (OVB / UNNT).
8079781,Aeroflot,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,RA-73152,437,Hong Kong - International (Chek Lap Kok) (HKG / VHHH),"April 19, 2026",MP Aviation - AHKGAP,8079781.jpg,"Great to see their A359s back & my first time photographing SU A359s. They operated this type to HKG during pandemic days, but post-pandemic return was just A330s until the 2026 summer schedule.  In the region, their A359s also operate to China, Thailand, Vietnam & Indonesia."
8108745,Aeroflot,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,RA-73153,0429,Moscow - Sheremetyevo (SVO / UUEE),"May 30, 2026",Osipov Dmitry,8108745.jpg,"""I. Konev"". Ex.VP-BXD"
8065425,Aeroflot,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,RA-73154,428,Denpasar / Bali - Ngurah Rai International (DPS / WADD),"June 25, 2025",Darren Koch - PlanePix,8065425.jpg,'A.Vasilevsky' Ex VP-BXA taking off as SU297 to Moscow.
8019969,Aeroflot,Boeing 737-8LJ,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,VP-BCF,41216,Berlin Brandenburg - Willy Brandt (BER / EDDB),"September 9, 2021",Patrick Schwarzschulz,8019969.jpg,
8074347,Aeroflot,Boeing 737-8LJ,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,VP-BRH,41196,Moscow - Sheremetyevo (SVO / UUEE),"January 8, 2022",Sergy,8074347.jpg,
8030977,Aeroflot,Boeing 737-8LJ,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,VP-BZB,41199,Berlin - Schonefeld (SXF / EDDB),"February 15, 2015",Patrick Schwarzschulz,8030977.jpg,
8031007,Aeroflot,Boeing 737-8LJ,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,VP-BMI,44433,Berlin Brandenburg - Willy Brandt (BER / EDDB),"May 30, 2021",Patrick Schwarzschulz,8031007.jpg,
8105215,Aeroflot,Boeing 777-3M0/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,VQ-BQC,41688,Beijing - Capital (PEK / ZBAA),"May 23, 2020",diqin265,8105215.jpg,
8022807,Aeroflot,Boeing 777-3MO/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,RA-73148,41692,Phuket (HKT / VTSP),"March 1, 2025",Sascha Kretschmer,8022807.jpg,
8088947,Aeroflot,Boeing 777-3M0/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,RA-73158,65308,Phuket (HKT / VTSP),"January 3, 2025",uto8914,8088947.jpg,
8054553,Aeroflot,Boeing 777-3M0/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,RA-73135,41685,Phuket (HKT / VTSP),"January 11, 2026",Pei Pei,8054553.jpg,
8072079,Aeroflot,Boeing 777-3M0/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,RA-73138,41681,Phuket (HKT / VTSP),"December 31, 2025",Metal_Birds_and_Feather_Birds,8072079.jpg,
8044057,Aeroflot,Boeing 777-3M0/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,RA-73144,41690,Phuket (HKT / VTSP),"November 4, 2025",Mats L,8044057.jpg,
8054945,Aeroflot,Boeing 737-528,-100,Boeing 737,Boeing,VP-BLF,25232,Moscow - Vnukovo (VKO / UUWW),"July 30, 2011",Maksimov Maxim - RuSpotters Team,8054945.jpg,
8129221,Aeroflot,Ilyushin Il-62M,-100,Ilyushin Il-62,Ilyushin,RA-86129,2255525,Dusseldorf - International (Rhein-Ruhr / Lohausen) (DUS / EDDL),1993,Wolfgang Mendorf,8129221.jpg,
8036641,Aeroflot,Tupolev Tu-154B-2,-100,Tupolev 154,Tupolev,CCCP-85441,80A441,Athens - Hellinikon (ATH / LGAT),"October 1, 1991",Anders Nilsson,8036641.jpg,"Later to Pulkovo and Rossiya as RA-85441. Withdrawn from use at Saint Petersburg-Pulkovo, Russia in 2005 and scrapped in 2007."
8125307,Aeroflot,Tupolev Tu-154,-100,Tupolev 154,Tupolev,CCCP-85021,71A021,Dusseldorf - International (Rhein-Ruhr / Lohausen) (DUS / EDDL),1974,Wolfgang Mendorf,8125307.jpg,Original livery
8107291,Aeroflot,McDonnell Douglas MD-11F,-100,Douglas DC-10/McDonnell Douglas MD-11,McDonnell-Douglas/Douglas,VP-BDP,48502,Hong Kong - International (Chek Lap Kok) (HKG / VHHH),"August 14, 2011",George Lau - AHKGAP,8107291.jpg,
8067541,Aeroflot,Mil (PZL-Swidnik) Mi-2,-100,Unknown,Unknown,RA-20869,528230063,Monino,"June 2, 2018",Sergy,8067541.jpg,
8065269,Aeroflot,Tupolev Tu-134A,-100,Tupolev 134,Tupolev,CCCP-65050,49756,Stockholm - Arlanda (ARN / ESSA),"August 23, 1977",Kjell Nilsson,8065269.jpg,Sold to Air Moldova ER-65050
8130207,Aeroflot,Tupolev Tu-154B-2,-100,Tupolev 154,Tupolev,UN-85589,83A589,Cologne / Bonn (- Konrad Adenauer / Wahn) (CGN / EDDK),1993,Wolfgang Mendorf,8130207.jpg,
8130107,Aeroflot,Antonov An-12B,-100,Antonov An-8/-10/-12,Antonov,CCCP-11107,01347809,Dusseldorf - International (Rhein-Ruhr / Lohausen) (DUS / EDDL),1975,Wolfgang Mendorf,8130107.jpg,
8020019,Aeroflot,PZL-Mielec M-15-01 Belphegor,-100,Unknown,Unknown,CCCP-15105,1S013-01,Monino,"May 17, 2025",Sergy,8020019.jpg,
8050075,Aeroflot,Tupolev Tu-134,-100,Tupolev 134,Tupolev,CCCP-65611,7350301,Stockholm - Arlanda (ARN / ESSA),"September 4, 1971",Kjell Nilsson,8050075.jpg,
8019933,Aeroflot,Sukhoi SSJ-100-95B Superjet 100 (RRJ-95B),-100,Sukhoi Superjet,Sukhoi,RA-89026,95051,Berlin - Schonefeld (SXF / EDDB),"February 12, 2016",Patrick Schwarzschulz,8019933.jpg,
8041261,Aeroflot,Ilyushin Il-78M,-100,Ilyushin Il-76/-78,Ilyushin,CCCP-76701,0063471139,Farnborough (FAB / EGLF),"September 1, 1992",Imperial Aviation Photography,8041261.jpg,Farnborough International Airshow 1992. Scanned from a print.
8012961,Aeroflot,Tupolev Tu-154M,-100,Tupolev 154,Tupolev,RA-85644,88A780,Budapest - Ferenc Liszt (Ferihegy) (BUD / LHBP),"March 2, 2009",Szabo Gabor,8012961.jpg,
8122633,Aeroflot,Ilyushin Il-86,-100,Ilyushin Il-86/96,Ilyushin,CCCP-86104,51483208072,Dusseldorf - International (Rhein-Ruhr / Lohausen) (DUS / EDDL),1991,Wolfgang Mendorf,8122633.jpg,Greenair sticker
8111465,Aeroflot,Ilyushin Il-18DTs Tsyklon,-100,Ilyushin Il-18,Ilyushin,RA-75442,187009702,Frankfurt am Main (Rhein-Main AB) (FRA / EDDF / FRF),1994,Wolfgang Mendorf,8111465.jpg,Converted for weather research
8064527,Aeroflot,Ilyushin Il-86,-100,Ilyushin Il-86/96,Ilyushin,RA-86061,51483203028,Glasgow - International (Abbotsinch) (GLA / EGPF),"June 10, 1999",Iain Mackenzie,8064527.jpg,Operating with Pulkovo flight number
8020065,Aeroflot,Beriev Be-32,-100,Unknown,Unknown,CCCP-67209,05,Monino,"May 17, 2025",Sergy,8020065.jpg,
8122623,Aeroflot,Antonov An-12BP,-100,Antonov An-8/-10/-12,Antonov,RA-11118,01348002,Dusseldorf - International (Rhein-Ruhr / Lohausen) (DUS / EDDL),1993,Wolfgang Mendorf,8122623.jpg,Polar colours
8104229,Air Canada,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,C-GKOE,1874,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"April 20, 2025",Terry Figg,8104229.jpg,
8023413,Air Canada,Airbus A320-211,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,C-FNVV,404,Calgary - International (YYC / CYYC),"January 16, 2026",Hamza,8023413.jpg,
8073945,Air Canada,Airbus A320-211,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,C-FNVV,404,Salt Lake City - International (SLC / KSLC),"April 7, 2026",john m,8073945.jpg,
8038027,Air Canada,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,C-FCUG,2708,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"February 4, 2026",Thomas Tse,8038027.jpg,
8051695,Air Canada,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,C-FZUB,1940,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"April 13, 2025",Galen Burrows,8051695.jpg,
8033117,Air Canada,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,C-GKOD,1864,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"February 1, 2026",Reza Teflissi,8033117.jpg,
8035675,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-FJQL,7117,Willemstad / Curacao - Hato (CUR / TNCC),"February 9, 2026",Roger Cannegieter - Curacao Aviation Photography,8035675.jpg,"Former Air Canada Rouge aircraft, now repainted into full Air Canada colors."
8036251,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-FJQL,7117,Willemstad / Curacao - Hato (CUR / TNCC),"February 9, 2026",Roger Cannegieter - Curacao Aviation Photography,8036251.jpg,First Air Canada Rouge A321 repainted into the Air Canada mainline livery.
8066225,Air Canada,Airbus A321-271NY XLR,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,D-AZXZ,12799,Hamburg - Finkenwerder (XFW / EDHI),"March 3, 2026",Bernd Borchert,8066225.jpg,
8047049,Air Canada,Airbus A321-271NY,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,D-AVZG,12696,Hamburg (- Fuhlsbuttel) (HAM / EDDH),"February 27, 2026",Lars Hentschel,8047049.jpg,First flight for this beauty
8127911,Air Canada,Airbus A321-271NY XLR,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-GXAN,12799,Montreal - Pierre Elliott Trudeau International (Dorval) (YUL / CYUL),"June 24, 2026",Gilbert Hechema,8127911.jpg,Second XLR for Air Canada. Delivered on May 29th 2026
8029305,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-GYFM,5354,Montreal - Pierre Elliott Trudeau International (Dorval) (YUL / CYUL),"January 28, 2026",Hamza,8029305.jpg,
8104217,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-FFGZ,5849,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"April 20, 2025",Terry Figg,8104217.jpg,
8065873,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-GIUF,1638,Edmonton - International (YEG / CYEG),"April 18, 2025",Terry Figg,8065873.jpg,
8018511,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-FJNX,1691,Los Angeles - International (LAX / KLAX),"November 3, 2024",Andrew Compolo,8018511.jpg,Short final for 25L. [Canon 5D Mark IV + Canon 100-400L IS II]
8035773,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-FJQL,7117,Willemstad / Curacao - Hato (CUR / TNCC),"February 9, 2026",Roger Cannegieter - Curacao Aviation Photography,8035773.jpg,"Former Air Canada Rouge aircraft, now repainted into full Air Canada colors."
8127473,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-FJOK,6844,Calgary - International (YYC / CYYC),"June 27, 2026",Hamza,8127473.jpg,
8080667,Air Canada,Airbus A321-211,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,C-GYFY,5377,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"April 20, 2025",Terry Figg,8080667.jpg,
8039101,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GHKR,400,Geneva - International (Cointrin) (GVA / LSGG),"April 14, 2024",Alexander Listopad,8039101.jpg,
8045815,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GHKC,986,Vienna - Schwechat (VIE / LOWW),"July 19, 2025",Ferenc Hamori,8045815.jpg,16
8066751,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GEGC,1006,Montreal - Pierre Elliott Trudeau International (Dorval) (YUL / CYUL),"January 4, 2026",AM,8066751.jpg,Fly the Flag livery touching down 24R after its trip from FRA as AC845.
8051723,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GFAF,277,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"September 20, 2025",Galen Burrows,8051723.jpg,
8093055,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GEGC,1006,Amsterdam - Schiphol (AMS / EHAM),"May 5, 2026",Johan Knijn Aviation Photography,8093055.jpg,
8021935,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GHKC,986,Madrid - Adolfo Suarez / Barajas (MAD / LEMD),"January 23, 2026",Diego Ruiz de Vargas - Iberian Spotters,8021935.jpg,
8084151,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GEGC,1006,Montreal - Pierre Elliott Trudeau International (Dorval) (YUL / CYUL),"April 17, 2026",Gilbert Hechema,8084151.jpg,
8072143,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GEFA,997,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"August 31, 2025",Rod Dermo,8072143.jpg,
8051731,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GFAH,279,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"September 20, 2025",Galen Burrows,8051731.jpg,
8042407,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GHKW,408,Madrid - Adolfo Suarez / Barajas (MAD / LEMD),"February 17, 2026",Diego Ruiz de Vargas - Iberian Spotters,8042407.jpg,
8091721,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-GHKW,408,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"September 28, 2025",Rod Dermo,8091721.jpg,
8080419,Air Canada,Airbus A330-343,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,C-FDHU,1105,Montreal - Pierre Elliott Trudeau International (Dorval) (YUL / CYUL),"December 28, 2025",Bryant Qian,8080419.jpg,
8043589,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GEIV,61229,Mexico City (- Licenciado Benito Juarez International) (MEX / MMMX),"August 7, 2025",Juan Carlos Guerra - Aviation Photography of Mexico,8043589.jpg,
8109419,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GEHY,61228,Houston - George Bush Intercontinental (IAH / KIAH),"December 31, 2024",Andrew Compolo,8109419.jpg,On the takeoff roll down 33R. [Canon 5D Mark IV + Canon 70-300L IS]
8015341,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GELU,61239,Montreal - Pierre Elliott Trudeau International (Dorval) (YUL / CYUL),"December 20, 2025",S R,8015341.jpg,after SFO-YUL
8062151,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSNQ,61222,London - Heathrow (LHR / EGLL),"June 10, 2024",Teemu Pesonen,8062151.jpg,On short final for runway 27R.
8056163,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FFJG,63388,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"August 31, 2025",Rod Dermo,8056163.jpg,
8071123,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSIQ,61216,London - Heathrow (LHR / EGLL),"March 14, 2026",z song,8071123.jpg,
8053237,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSLU,61221,Vancouver - International (YVR / CYVR),"February 19, 2026",Andrew Hunt,8053237.jpg,
8108379,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GELJ,61234,Los Angeles - International (LAX / KLAX),"April 26, 2026",Manu Aldana,8108379.jpg,
8099279,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GMIU,61260,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"April 17, 2026",DiogontheGo,8099279.jpg,
8094999,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GEPG,61241,Los Angeles - International (LAX / KLAX),"March 9, 2026",Jannik Femerling,8094999.jpg,
8121599,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GMJV,66446,Montreal - Pierre Elliott Trudeau International (Dorval) (YUL / CYUL),"May 30, 2026",Wolfgang Kaiser,8121599.jpg,delivered February 2026
8037501,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FFIQ,66476,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"September 28, 2025",Rod Dermo,8037501.jpg,
8099891,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSDQ,61209,London - Heathrow (LHR / EGLL),"March 5, 2026",Andras Kisgergely,8099891.jpg,
8038529,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSCY,61208,Halifax - Robert L Stanfield International (YHZ / CYHZ),"February 14, 2026",Michael Durning,8038529.jpg,
8026875,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSKZ,61219,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"September 28, 2025",Rod Dermo,8026875.jpg,
8053239,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSKZ,61219,Vancouver - International (YVR / CYVR),"February 19, 2026",Andrew Hunt,8053239.jpg,
8010709,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSDB,61210,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"September 28, 2025",Rod Dermo,8010709.jpg,
8046263,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSIL,61214,Vancouver - International (YVR / CYVR),"February 19, 2026",Andrew Hunt,8046263.jpg,3 Canadian carriers in one frame [Sony A1ii]
8083989,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GEPF,61242,Mexico City (- Licenciado Benito Juarez International) (MEX / MMMX),"January 17, 2025",Ángel García H.,8083989.jpg,
8074341,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-GMIW,61246,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"April 20, 2025",Terry Figg,8074341.jpg,
8059343,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSKZ,61219,Mexico City (- Licenciado Benito Juarez International) (MEX / MMMX),"October 30, 2025",Juan Carlos Guerra - Aviation Photography of Mexico,8059343.jpg,
8046821,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSCY,61208,Los Angeles - International (LAX / KLAX),"November 9, 2025",Oleg45470,8046821.jpg,
8085383,Air Canada,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,C-FSIL,61214,Willemstad / Curacao - Hato (CUR / TNCC),"December 1, 2025",Marcin Renkiewicz,8085383.jpg,
8028331,Air Canada,Boeing 767-38EER(BDSF),Boeing 767-300/-300ER (B763),Boeing 767,Boeing,C-GDUZ,25347,Atlanta - Hartsfield-Jackson Int (The William B Hartsfield / Municipal / Candler Field) (ATL / KATL),"January 15, 2026",Josh Frizzell,8028331.jpg,
8087015,Air Canada,Boeing 767-333/ER(BDSF),Boeing 767-300/-300ER (B763),Boeing 767,Boeing,C-GHLU,30851,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"April 20, 2025",Terry Figg,8087015.jpg,
8027269,Air Canada,Boeing 767-375/ER,Boeing 767-300/-300ER (B763),Boeing 767,Boeing,C-FXCA,24574,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"March 16, 2017",Galen Burrows,8027269.jpg,
8045751,Air Canada,Boeing 777-233/LR,Boeing 777-200/-200ER/-200LR/F (B772/B77L),Boeing 777,Boeing,C-FIUJ,35244,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"September 20, 2025",Galen Burrows,8045751.jpg,
8101451,Air Canada,Boeing 777-233/LR,Boeing 777-200/-200ER/-200LR/F (B772/B77L),Boeing 777,Boeing,C-FIUF,35243,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"June 17, 2025",FlyMe,8101451.jpg,
8044571,Air Canada,Boeing 777-233/LR,Boeing 777-200/-200ER/-200LR/F (B772/B77L),Boeing 777,Boeing,C-FIUF,35243,London - Heathrow (LHR / EGLL),"June 13, 2025",George Lau - AHKGAP,8044571.jpg,
8061537,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FNNQ,43251,Brussels - National (Zaventem) / Melsbroek (BRU / EBBR / EBMB),"March 18, 2026",Christian Schürmann,8061537.jpg,
8053807,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FNNU,43249,Milan - Malpensa (MXP / LIMC),"February 20, 2026",Mario Serrano,8053807.jpg,
8073091,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FNNQ,43251,In Flight,"March 20, 2026",Jan Jasinski,8073091.jpg,
8105861,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FIVM,35251,London - Heathrow (LHR / EGLL),"May 23, 2026",Nelson Sousa,8105861.jpg,Employees of the year 2026
8018863,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FITL,35256,Brussels - National (Zaventem) / Melsbroek (BRU / EBBR / EBMB),"March 4, 2025",Luc Van Belleghem,8018863.jpg,
8063815,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FIUW,35249,London - Heathrow (LHR / EGLL),"May 21, 2023",john m,8063815.jpg,
8058539,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FIUR,35242,Barcelona (- El Prat) (BCN / LEBL),"May 8, 2025",Spotter Mexico,8058539.jpg,
8040449,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FIUW,35249,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"August 31, 2025",Rod Dermo,8040449.jpg,
8072381,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FIVR,35241,London - Heathrow (LHR / EGLL),"May 21, 2023",john m,8072381.jpg,
8059203,Air Canada,Boeing 777-333/ER,Boeing 777-300/-300ER (B773/B77W),Boeing 777,Boeing,C-FIVR,35241,Beijing - Capital (PEK / ZBAA),"February 8, 2016",Hou Pengju,8059203.jpg,
8070543,Air Canada,Boeing 787-8 Dreamliner,Boeing 787-8 (B788),Boeing 787 Dreamliner,Boeing,C-GHQY,35264,Vienna - Schwechat (VIE / LOWW),"April 3, 2026",M. Oswald,8070543.jpg,
8079753,Air Canada,Boeing 787-8 Dreamliner,Boeing 787-8 (B788),Boeing 787 Dreamliner,Boeing,C-GHQY,35264,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"August 31, 2025",Rod Dermo,8079753.jpg,
